215.649000	215.649000	B
215.715000	215.715000	B
216.083000	216.083000	B
216.141000	216.141000	B
216.194000	216.194000	B
216.592000	216.592000	B
217.080000	217.080000	B
217.122000	217.122000	B
217.216000	217.216000	B
217.460000	217.460000	B
217.585000	217.585000	B
217.709000	217.709000	B
218.084000	218.084000	B
218.143000	218.143000	B
218.169000	218.169000	B
218.590000	218.590000	B
218.674000	218.674000	B
218.714000	218.714000	B
219.089000	219.089000	B
220.194000	220.194000	B
221.075000	221.075000	B
221.212000	221.212000	B
221.237000	221.237000	B
221.346000	221.346000	B
221.461000	221.461000	B
221.496000	221.496000	B
221.588000	221.588000	B
221.622000	221.622000	B
221.710000	221.710000	B
221.746000	221.746000	B
221.842000	221.842000	B
221.871000	221.871000	B
221.974000	221.974000	B
222.084000	222.084000	B
222.121000	222.121000	B
222.170000	222.170000	B
222.587000	222.587000	B
222.605000	222.605000	B
222.644000	222.644000	B
222.674000	222.674000	B
223.086000	223.086000	B
223.462000	223.462000	B
223.708000	223.708000	B
223.748000	223.748000	B
224.087000	224.087000	B
224.586000	224.586000	B
225.088000	225.088000	B
225.095000	225.095000	B
225.465000	225.465000	B
225.587000	225.587000	B
225.711000	225.711000	B
226.087000	226.087000	B
226.124000	226.124000	B
226.174000	226.174000	B
226.195000	226.195000	B
226.586000	226.586000	B
226.672000	226.672000	B
226.708000	226.708000	B
228.083000	228.083000	B
228.148000	228.148000	B
228.193000	228.193000	B
228.339000	228.339000	B
228.370000	228.370000	B
228.584000	228.584000	B
228.653000	228.653000	B
228.834000	228.834000	B
229.081000	229.081000	B
229.500000	229.500000	B
229.593000	229.593000	B
229.599000	229.599000	B
229.620000	229.620000	B
229.656000	229.656000	B
229.779000	229.779000	B
229.817000	229.817000	B
229.842000	229.842000	B
230.083000	230.083000	B
230.597000	230.597000	B
230.606000	230.606000	B
230.643000	230.643000	B
230.675000	230.675000	B
230.774000	230.774000	B
231.082000	231.082000	B
231.213000	231.213000	B
231.275000	231.275000	B
231.466000	231.466000	B
231.586000	231.586000	B
231.615000	231.615000	B
232.084000	232.084000	B
232.138000	232.138000	B
232.192000	232.192000	B
233.083000	233.083000	B
233.214000	233.214000	B
233.460000	233.460000	B
233.585000	233.585000	B
233.709000	233.709000	B
233.836000	233.836000	B
234.084000	234.084000	B
234.124000	234.124000	B
234.149000	234.149000	B
234.170000	234.170000	B
234.590000	234.590000	B
234.675000	234.675000	B
235.089000	235.089000	B
235.112000	235.112000	B
235.300000	235.300000	B
235.312000	235.312000	B
236.193000	236.193000	B
236.622000	236.622000	B
236.750000	236.750000	B
236.782000	236.782000	B
236.996000	236.996000	B
237.097000	237.097000	B
237.285000	237.285000	B
237.309000	237.309000	B
237.354000	237.354000	B
237.499000	237.499000	B
237.715000	237.715000	B
237.907000	237.907000	B
237.958000	237.958000	B
238.991000	238.991000	B
239.084000	239.084000	B
239.107000	239.107000	B
239.243000	239.243000	B
239.675000	239.675000	B
239.866000	239.866000	B
239.960000	239.960000	B
240.216000	240.216000	B
240.780000	240.780000	B
240.795000	240.795000	B
240.966000	240.966000	B
240.994000	240.994000	B
241.025000	241.025000	B
241.058000	241.058000	B
241.083000	241.083000	B
241.529000	241.529000	B
241.652000	241.652000	B
241.670000	241.670000	B
241.960000	241.960000	B
242.154000	242.154000	B
242.622000	242.622000	B
242.655000	242.655000	B
242.777000	242.777000	B
242.994000	242.994000	B
243.024000	243.024000	B
243.058000	243.058000	B
243.250000	243.250000	B
243.652000	243.652000	B
243.718000	243.718000	B
243.726000	243.726000	B
243.743000	243.743000	B
243.781000	243.781000	B
243.872000	243.872000	B
243.904000	243.904000	B
243.933000	243.933000	B
244.192000	244.192000	B
244.625000	244.625000	B
244.751000	244.751000	B
244.782000	244.782000	B
244.822000	244.822000	B
245.097000	245.097000	B
245.288000	245.288000	B
245.499000	245.499000	B
245.659000	245.659000	B
245.718000	245.718000	B
245.905000	245.905000	B
246.772000	246.772000	B
246.796000	246.796000	B
246.993000	246.993000	B
247.084000	247.084000	B
247.242000	247.242000	B
247.675000	247.675000	B
247.841000	247.841000	B
247.865000	247.865000	B
247.896000	247.896000	B
248.087000	248.087000	B
248.197000	248.197000	B
248.224000	248.224000	B
248.670000	248.670000	B
248.824000	248.824000	B
249.044000	249.044000	B
249.493000	249.493000	B
249.616000	249.616000	B
249.625000	249.625000	B
249.668000	249.668000	B
249.890000	249.890000	B
249.919000	249.919000	B
250.088000	250.088000	B
250.200000	250.200000	B
250.224000	250.224000	B
250.823000	250.823000	B
251.270000	251.270000	B
251.670000	251.670000	B
251.892000	251.892000	B
252.621000	252.621000	B
252.750000	252.750000	B
252.781000	252.781000	B
252.997000	252.997000	B
253.096000	253.096000	B
253.246000	253.246000	B
253.280000	253.280000	B
253.307000	253.307000	B
253.498000	253.498000	B
253.626000	253.626000	B
253.716000	253.716000	B
253.902000	253.902000	B
253.939000	253.939000	B
253.961000	253.961000	B
253.974000	253.974000	B
254.714000	254.714000	B
254.798000	254.798000	B
254.991000	254.991000	B
255.083000	255.083000	B
255.241000	255.241000	B
255.675000	255.675000	B
255.865000	255.865000	B
255.896000	255.896000	B
256.214000	256.214000	B
256.593000	256.593000	B
256.623000	256.623000	B
256.774000	256.774000	B
256.967000	256.967000	B
256.997000	256.997000	B
257.059000	257.059000	B
257.084000	257.084000	B
257.527000	257.527000	B
257.651000	257.651000	B
257.871000	257.871000	B
257.901000	257.901000	B
257.933000	257.933000	B
257.950000	257.950000	B
258.090000	258.090000	B
258.154000	258.154000	B
258.778000	258.778000	B
258.996000	258.996000	B
259.023000	259.023000	B
259.652000	259.652000	B
259.745000	259.745000	B
259.776000	259.776000	B
259.871000	259.871000	B
260.194000	260.194000	B
260.622000	260.622000	B
260.755000	260.755000	B
260.782000	260.782000	B
260.995000	260.995000	B
261.095000	261.095000	B
261.284000	261.284000	B
261.308000	261.308000	B
261.352000	261.352000	B
261.499000	261.499000	B
261.716000	261.716000	B
261.901000	261.901000	B
261.931000	261.931000	B
261.960000	261.960000	B
262.819000	262.819000	B
262.994000	262.994000	B
263.026000	263.026000	B
263.084000	263.084000	B
263.243000	263.243000	B
263.627000	263.627000	B
263.676000	263.676000	B
263.861000	263.861000	B
265.890000	265.890000	B
267.869000	267.869000	B
268.589000	268.589000	B
268.620000	268.620000	B
268.656000	268.656000	B
268.669000	268.669000	B
268.688000	268.688000	B
269.094000	269.094000	B
269.502000	269.502000	B
269.530000	269.530000	B
269.798000	269.798000	B
269.814000	269.814000	B
271.084000	271.084000	B
271.709000	271.709000	B
272.089000	272.089000	B
272.195000	272.195000	B
273.551000	273.551000	B
274.175000	274.175000	B
274.591000	274.591000	B
275.777000	275.777000	B
276.193000	276.193000	B
276.591000	276.591000	B
277.097000	277.097000	B
277.550000	277.550000	B
277.565000	277.565000	B
277.752000	277.752000	B
279.086000	279.086000	B
279.467000	279.467000	B
279.710000	279.710000	B
280.089000	280.089000	B
281.463000	281.463000	B
281.712000	281.712000	B
281.739000	281.739000	B
282.091000	282.091000	B
282.196000	282.196000	B
282.591000	282.591000	B
283.097000	283.097000	B
283.464000	283.464000	B
283.712000	283.712000	B
283.739000	283.739000	B
284.196000	284.196000	B
284.591000	284.591000	B
284.623000	284.623000	B
285.095000	285.095000	B
285.501000	285.501000	B
285.785000	285.785000	B
285.817000	285.817000	B
